Integer|*Numero;String|Pais;Integer|NumeroDelPais;
4147               |Guatemala          |146                
4148               |LibyanJamahiriya   |135                
4149               |Poland             |168                
4150               |Taiwan             |109                
4151               |Indonesia          |26                 
4152               |HongKong           |177                
4153               |Rwanda             |75                 
4154               |Guam               |235                
4155               |WesternSahara      |143                
4156               |Rwanda             |216                
4157               |Lesotho            |141                
4158               |Qatar              |214                
4159               |Iran               |20                 
4160               |Mauritius          |184                
4161               |Greece             |73                 
4162               |Israel             |154                
4163               |Lesotho            |122                
4164               |Cyprus             |225                
4165               |Brazil             |73                 
4166               |CentralAfrican     |20                 
4167               |Tunisia            |95                 
4168               |Senegal            |236                
4169               |Oman               |74                 
4170               |Netherlands        |99                 
4171               |CookIslands        |6                  
4172               |Ecuador            |121                
4173               |Grenada            |148                
4174               |Slovenia           |14                 
4175               |Moldova            |50                 
4176               |Honduras           |145                
4177               |MarshallIslands    |104                
4178               |Korea              |36                 
4179               |Vanuatu            |79                 
4180               |Venezuela          |228                
4181               |Singapore          |150                
4182               |Albania            |64                 
4183               |Tunisia            |234                
4184               |Guinea-Bissau      |104                
4185               |Algeria            |199                
4186               |Guam               |76                 
4187               |Hungary            |57                 
4188               |NorfolkIsland      |111                
4189               |Malta              |197                
4190               |Tokelau            |113                
4191               |Maldives           |17                 
4192               |Mexico             |154                
4193               |Cyprus             |120                
4194               |Cuba               |117                
4195               |Grenada            |36                 
4196               |Venezuela          |71                 
4197               |Zambia             |213                
4198               |Brazil             |221                
4199               |CaymanIslands      |161                
4200               |Austria            |182                
4201               |SaintLucia         |8                  
4202               |Anguilla           |72                 
4203               |SierraLeone        |198                
4204               |China              |179                
4205               |FrenchGuiana       |227                
4206               |China              |196                
4207               |Monaco             |114                
4208               |Latvia             |0                  
4209               |Tanzania           |187                
4210               |Swaziland          |186                
4211               |NorfolkIsland      |119                
4212               |NetherlandsAntilles|127                
4213               |HongKong           |185                
4214               |Bangladesh         |234                
4215               |TrinidadTobago     |24                 
4216               |SolomonIslands     |20                 
4217               |Slovenia           |61                 
4218               |SolomonIslands     |40                 
4219               |Congo              |54                 
4220               |St.Helena          |202                
4221               |Vanuatu            |105                
4222               |Philippines        |117                
4223               |BruneiDarussalam   |6                  
4224               |Croatia            |103                
4225               |UnitedArabEmirates |142                
4226               |Belize             |157                
4227               |Jordan             |130                
4228               |ChristmasIsland    |159                
4229               |VirginIslands      |231                
4230               |Iceland            |144                
4231               |FaroeIslands       |190                
4232               |Kiribati           |20                 
4233               |Croatia            |132                
4234               |Liberia            |67                 
4235               |Indonesia          |169                
4236               |Norway             |11                 
4237               |NorfolkIsland      |88                 
4238               |Senegal            |17                 
4239               |Nauru              |166                
4240               |Uzbekistan         |62                 
4241               |SanMarino          |45                 
4242               |Montserrat         |97                 
4243               |Finland            |133                
4244               |Botswana           |111                
4245               |Sweden             |122                
4246               |Uzbekistan         |7                  
4247               |Latvia             |195                
4248               |Martinique         |17                 
4249               |Anguilla           |124                
4250               |Nauru              |80                 
4251               |Liechtenstein      |40                 
4252               |Monaco             |7                  
4253               |Brazil             |216                
4254               |Paraguay           |23                 
4255               |ElSalvador         |30                 
4256               |Madagascar         |33                 
4257               |Italy              |161                
4258               |Mauritius          |225                
4259               |Japan              |134                
4260               |Bahrain            |10                 
4261               |HeardMcDonald      |95                 
4262               |Guadeloupe         |181                
4263               |Cuba               |38                 
4264               |UnitedStates       |92                 
4265               |Niger              |194                
4266               |SyrianArabRepublic |198                
4267               |UnitedStatesMinor  |207                
4268               |Liechtenstein      |181                
4269               |FrenchGuiana       |65                 
4270               |Indonesia          |43                 
4271               |Kiribati           |62                 
4272               |Angola             |222                
4273               |Kuwait             |17                 
4274               |Armenia            |206                
4275               |Sudan              |72                 
4276               |TrinidadTobago     |79                 
4277               |Swaziland          |8                  
4278               |FrenchPolynesia    |41                 
4279               |Cambodia           |43                 
4280               |Lithuania          |122                
4281               |HeardMcDonald      |189                
4282               |SriLanka           |206                
4283               |Austria            |34                 
4284               |SyrianArabRepublic |134                
4285               |Ethiopia           |206                
4286               |Palau              |133                
4287               |Argentina          |114                
4288               |Macedonia          |180                
4289               |Paraguay           |148                
4290               |St.Helena          |232                
4291               |Iran               |108                
4292               |SriLanka           |188                
4293               |Mali               |225                
4294               |Angola             |228                
4295               |American Samoa     |28                 
4296               |Sudan              |97                 
4297               |Ukraine            |72                 
4298               |Kazakhstan         |60                 
4299               |Jamaica            |43                 
4300               |HongKong           |180                
4301               |HeardMcDonald      |202                
4302               |Slovakia           |78                 
4303               |PierreandMiquelon  |229                
4304               |Liberia            |140                
4305               |FrenchTerretory    |13                 
4306               |Macedonia          |103                
4307               |SolomonIslands     |17                 
4308               |Austria            |19                 
4309               |Antarctica         |23                 
4310               |CaymanIslands      |23                 
4311               |CookIslands        |139                
4312               |Malaysia           |213                
4313               |Korea              |154                
4314               |FalklandIslands    |167                
4315               |Barbados           |94                 
4316               |Ukraine            |17                 
4317               |Tanzania           |148                
4318               |BosniaHerzegowina  |232                
4319               |Oman               |64                 
4320               |Eritrea            |183                
4321               |Comoros            |86                 
4322               |PapuaNewGuinea     |160                
4323               |Iran               |189                
4324               |Portugal           |71                 
4325               |BosniaHerzegowina  |102                
4326               |Angola             |201                
4327               |Myanmar            |97                 
4328               |AntiguaandBarbuda  |196                
4329               |Tuvalu             |119                
4330               |Panama             |183                
4331               |Morocco            |58                 
4332               |HongKong           |232                
4333               |EquatorialGuinea   |161                
4334               |Nicaragua          |111                
4335               |SouthGeorgia       |235                
4336               |Brazil             |2                  
4337               |SouthAfrica        |189                
4338               |Eritrea            |139                
4339               |Tokelau            |187                
4340               |Israel             |27                 
4341               |Myanmar            |198                
4342               |Poland             |200                
4343               |Martinique         |64                 
4344               |SaintVincent       |33                 
4345               |Tunisia            |119                
4346               |Poland             |23                 
4347               |Germany            |209                
4348               |FranceMetropolitan |150                
4349               |Korea              |66                 
4350               |Georgia            |232                
4351               |MarshallIslands    |178                
4352               |Tonga              |234                
4353               |PierreandMiquelon  |86                 
4354               |Guadeloupe         |3                  
4355               |Gibraltar          |124                
4356               |Azerbaijan         |205                
4357               |Portugal           |199                
4358               |Poland             |14                 
4359               |Venezuela          |70                 
4360               |SvalbardJanMayen   |121                
4361               |Mayotte            |175                
4362               |Denmark            |24                 
4363               |Philippines        |214                
4364               |Singapore          |70                 
4365               |Poland             |79                 
4366               |HongKong           |170                
4367               |Angola             |70                 
4368               |Mayotte            |107                
4369               |WallisandFutuna    |227                
4370               |Gambia             |54                 
4371               |Sudan              |121                
4372               |Benin              |209                
4373               |TurksCaicos        |165                
4374               |SaintVincent       |23                 
4375               |Chile              |112                
4376               |Andorra            |33                 
4377               |ChristmasIsland    |143                
4378               |SierraLeone        |9                  
4379               |HeardMcDonald      |207                
4380               |Uganda             |120                
4381               |Belgium            |14                 
4382               |Gambia             |35                 
4383               |Uruguay            |130                
4384               |Morocco            |207                
4385               |Malawi             |71                 
4386               |Philippines        |221                
4387               |Botswana           |222                
4388               |Botswana           |29                 
4389               |Somalia            |121                
4390               |Venezuela          |234                
4391               |SaintLucia         |196                
4392               |Bolivia            |22                 
4393               |Swaziland          |121                
4394               |Denmark            |137                
4395               |Canada             |47                 
4396               |Croatia            |189                
4397               |Chile              |233                
4398               |BurkinaFaso        |22                 
4399               |Norway             |211                
4400               |Slovenia           |16                 
4401               |Malaysia           |101                
4402               |Guinea             |233                
4403               |Guinea             |151                
4404               |Mayotte            |104                
4405               |Mauritania         |149                
4406               |Gibraltar          |152                
4407               |Slovenia           |187                
4408               |Seychelles         |182                
4409               |PierreandMiquelon  |152                
4410               |Tunisia            |229                
4411               |Guinea             |141                
4412               |Maldives           |194                
4413               |Botswana           |9                  
4414               |Benin              |117                
4415               |CapeVerde          |203                
4416               |Pakistan           |86                 
4417               |Pakistan           |149                
4418               |Guyana             |138                
4419               |Colombia           |103                
4420               |Denmark            |76                 
4421               |VirginIslands      |106                
4422               |Lao                |123                
4423               |Korea              |36                 
4424               |BruneiDarussalam   |150                
4425               |Grenada            |70                 
4426               |Lesotho            |30                 
4427               |Guinea             |227                
4428               |Korea              |194                
4429               |Bahamas            |130                
4430               |PierreandMiquelon  |46                 
4431               |Uruguay            |67                 
4432               |HongKong           |87                 
4433               |Georgia            |220                
4434               |NetherlandsAntilles|101                
4435               |PapuaNewGuinea     |165                
4436               |Uzbekistan         |224                
4437               |Tokelau            |67                 
4438               |Tanzania           |205                
4439               |Lithuania          |86                 
4440               |Armenia            |107                
4441               |Armenia            |3                  
4442               |St.Helena          |11                 
4443               |NetherlandsAntilles|87                 
4444               |Haiti              |173                
4445               |Zambia             |8                  
4446               |Peru               |9                  
4447               |Georgia            |39                 
4448               |SaintKittsandNevis |186                
4449               |TrinidadTobago     |232                
4450               |Vietnam            |2                  
4451               |Guam               |39                 
4452               |India              |186                
4453               |Barbados           |218                
4454               |Austria            |74                 
4455               |Norway             |73                 
4456               |Reunion            |216                
4457               |Philippines        |199                
4458               |United Kingdom     |156                
4459               |CostaRica          |58                 
4460               |Monaco             |32                 
4461               |WallisandFutuna    |46                 
4462               |Aruba              |48                 
4463               |Tokelau            |84                 
4464               |Sudan              |91                 
4465               |Colombia           |77                 
4466               |Bahrain            |190                
4467               |Qatar              |170                
4468               |Mauritius          |95                 
4469               |Tanzania           |232                
4470               |Mexico             |127                
4471               |Macedonia          |120                
4472               |Sudan              |109                
4473               |Gambia             |103                
4474               |Bahamas            |233                
4475               |Kuwait             |113                
4476               |Belgium            |177                
4477               |Germany            |235                
4478               |Peru               |178                
4479               |Nepal              |135                
4480               |Lebanon            |10                 
4481               |Andorra            |151                
4482               |China              |60                 
4483               |PierreandMiquelon  |180                
4484               |Norway             |60                 
4485               |SriLanka           |126                
4486               |NetherlandsAntilles|173                
4487               |Cambodia           |129                
4488               |CaymanIslands      |164                
4489               |Uganda             |143                
4490               |Egypt              |167                
4491               |Kenya              |195                
4492               |VirginIslands      |82                 
4493               |SvalbardJanMayen   |24                 
4494               |Greenland          |98                 
4495               |Sudan              |148                
4496               |Guyana             |139                
4497               |Swaziland          |152                
4498               |Belarus            |223                
4499               |Tokelau            |219                
4500               |Burundi            |91                 
4501               |Seychelles         |142                
4502               |Romania            |67                 
4503               |PierreandMiquelon  |68                 
4504               |Nigeria            |0                  
4505               |BruneiDarussalam   |63                 
4506               |Indonesia          |199                
4507               |Suriname           |127                
4508               |Peru               |88                 
4509               |Samoa              |121                
4510               |Norway             |90                 
4511               |Canada             |99                 
4512               |Pakistan           |128                
4513               |Vanuatu            |41                 
4514               |American Samoa     |0                  
4515               |Maldives           |233                
4516               |Latvia             |53                 
4517               |CaymanIslands      |102                
4518               |Nicaragua          |73                 
4519               |Ireland            |10                 
4520               |Nauru              |122                
4521               |TrinidadTobago     |110                
4522               |CaymanIslands      |141                
4523               |Mexico             |184                
4524               |Colombia           |63                 
4525               |Macedonia          |149                
4526               |Tuvalu             |157                
4527               |Ghana              |179                
4528               |Guatemala          |49                 
4529               |Reunion            |55                 
4530               |Cuba               |87                 
4531               |Niue               |217                
4532               |Nigeria            |223                
4533               |Sweden             |64                 
4534               |Yemen              |175                
4535               |Burundi            |128                
4536               |Nigeria            |51                 
4537               |BouvetIsland       |103                
4538               |NorfolkIsland      |105                
4539               |Seychelles         |166                
4540               |Albania            |204                
4541               |TurksCaicos        |28                 
4542               |Grenada            |77                 
4543               |Croatia            |47                 
4544               |Micronesia         |220                
4545               |Monaco             |168                
4546               |SaoTomePrincipe    |81                 
4547               |Yemen              |139                
4548               |Suriname           |131                
4549               |Mauritania         |69                 
4550               |Bhutan             |218                
4551               |FaroeIslands       |211                
4552               |CaymanIslands      |144                
4553               |Uruguay            |189                
4554               |SouthGeorgia       |188                
4555               |Ghana              |57                 
4556               |NorfolkIsland      |125                
4557               |ElSalvador         |176                
4558               |Peru               |212                
4559               |Mexico             |46                 
4560               |Nicaragua          |99                 
4561               |Tajikistan         |179                
4562               |Nicaragua          |10                 
4563               |Liechtenstein      |92                 
4564               |SouthGeorgia       |13                 
4565               |Puerto Rico        |33                 
4566               |SaoTomePrincipe    |155                
4567               |Iceland            |39                 
4568               |Lesotho            |126                
4569               |Guinea             |175                
4570               |Burundi            |206                
4571               |Nicaragua          |49                 
4572               |Albania            |147                
4573               |Montserrat         |112                
4574               |Lithuania          |119                
4575               |Kyrgyzstan         |100                
4576               |Malawi             |204                
4577               |Grenada            |23                 
4578               |Ghana              |171                
4579               |VirginIslands      |190                
4580               |Peru               |137                
4581               |Suriname           |41                 
4582               |Nicaragua          |110                
4583               |Oman               |39                 
4584               |Malaysia           |7                  
4585               |Uzbekistan         |37                 
4586               |Djibouti           |149                
4587               |LibyanJamahiriya   |161                
4588               |Greece             |111                
4589               |HongKong           |174                
4590               |PierreandMiquelon  |103                
4591               |SaudiArabia        |14                 
4592               |Andorra            |193                
4593               |Bulgaria           |23                 
4594               |SouthGeorgia       |91                 
4595               |Netherlands        |147                
4596               |Anguilla           |97                 
4597               |Yemen              |206                
4598               |Belarus            |75                 
4599               |SaintLucia         |96                 
4600               |Benin              |54                 
4601               |Bulgaria           |33                 
4602               |Kyrgyzstan         |21                 
4603               |SolomonIslands     |69                 
4604               |Liechtenstein      |48                 
4605               |Macedonia          |111                
4606               |Grenada            |45                 
4607               |Guyana             |11                 
4608               |ElSalvador         |202                
4609               |Haiti              |177                
4610               |Togo               |76                 
4611               |Guyana             |4                  
4612               |Lao                |214                
4613               |Tonga              |8                  
4614               |Chile              |1                  
4615               |BritishIndianOcean |120                
4616               |Guinea-Bissau      |18                 
4617               |Yemen              |234                
4618               |Puerto Rico        |17                 
4619               |Anguilla           |164                
4620               |Nepal              |211                
4621               |Guam               |41                 
4622               |Seychelles         |20                 
4623               |CostaRica          |38                 
4624               |Suriname           |116                
4625               |PierreandMiquelon  |132                
4626               |Namibia            |185                
4627               |FrenchPolynesia    |38                 
4628               |Luxembourg         |119                
4629               |SolomonIslands     |109                
4630               |Jamaica            |24                 
4631               |Guinea-Bissau      |24                 
4632               |Iceland            |25                 
4633               |Oman               |177                
4634               |Honduras           |27                 
4635               |Mozambique         |142                
4636               |Brazil             |18                 
4637               |Tunisia            |0                  
4638               |Ukraine            |23                 
4639               |Togo               |180                
4640               |Tanzania           |217                
4641               |SriLanka           |197                
4642               |Oman               |78                 
4643               |Anguilla           |58                 
4644               |Vietnam            |48                 
4645               |MarianaIslands     |55                 
4646               |CapeVerde          |163                
4647               |EastTimor          |147                
4648               |Slovakia           |178                
4649               |Cocos(Keeling)     |167                
4650               |Palau              |195                
4651               |Japan              |50                 
4652               |Turkey             |16                 
4653               |Belarus            |9                  
4654               |Namibia            |27                 
4655               |Niger              |122                
4656               |SanMarino          |42                 
4657               |Puerto Rico        |112                
4658               |Hungary            |45                 
4659               |Canada             |58                 
4660               |Chile              |49                 
4661               |Belarus            |173                
4662               |CostaRica          |3                  
4663               |Cocos(Keeling)     |57                 
4664               |PapuaNewGuinea     |133                
4665               |Slovakia           |230                
4666               |Bangladesh         |53                 
4667               |Turkey             |48                 
4668               |Ecuador            |30                 
4669               |Mauritania         |127                
4670               |Cocos(Keeling)     |82                 
4671               |Peru               |122                
4672               |Kiribati           |225                
4673               |Djibouti           |209                
4674               |HongKong           |23                 
4675               |Togo               |29                 
4676               |Dominica           |121                
4677               |Lao                |151                
4678               |Uganda             |209                
4679               |Gambia             |43                 
4680               |Uzbekistan         |71                 
4681               |Mayotte            |222                
4682               |Puerto Rico        |233                
4683               |Mauritania         |153                
4684               |Bermuda            |62                 
4685               |SanMarino          |13                 
4686               |FrenchPolynesia    |203                
4687               |Guadeloupe         |69                 
4688               |SyrianArabRepublic |136                
4689               |Senegal            |177                
4690               |Iran               |42                 
4691               |Oman               |170                
4692               |MarianaIslands     |6                  
4693               |Guinea-Bissau      |98                 
4694               |Mauritius          |214                
4695               |Malawi             |10                 
4696               |Korea              |64                 
4697               |CzechRepublic      |211                
4698               |Somalia            |83                 
4699               |Estonia            |138                
4700               |Montserrat         |154                
4701               |Mauritania         |163                
4702               |Ecuador            |172                
4703               |Bolivia            |105                
4704               |Kyrgyzstan         |7                  
4705               |Turkmenistan       |155                
4706               |SyrianArabRepublic |132                
4707               |Benin              |146                
4708               |NewCaledonia       |11                 
4709               |LibyanJamahiriya   |94                 
4710               |Algeria            |85                 
4711               |Italy              |130                
4712               |Guadeloupe         |95                 
4713               |Gabon              |60                 
4714               |Belgium            |44                 
4715               |Honduras           |140                
4716               |Netherlands        |14                 
4717               |Romania            |228                
4718               |Nicaragua          |112                
4719               |Armenia            |114                
4720               |Cameroon           |55                 
4721               |Norway             |24                 
4722               |Germany            |188                
4723               |Tokelau            |35                 
4724               |Poland             |164                
4725               |Samoa              |234                
4726               |Dominica           |119                
4727               |Japan              |19                 
4728               |SouthGeorgia       |214                
4729               |Reunion            |196                
4730               |Moldova            |175                
4731               |Cyprus             |198                
4732               |Jamaica            |133                
4733               |Aruba              |220                
4734               |Macau              |209                
4735               |Poland             |169                
4736               |FrenchGuiana       |178                
4737               |Haiti              |207                
4738               |France             |11                 
4739               |HeardMcDonald      |157                
4740               |NewZealand         |20                 
4741               |Ghana              |193                
4742               |Chad               |46                 
4743               |Tajikistan         |166                
4744               |Tonga              |83                 
4745               |Austria            |12                 
4746               |Liechtenstein      |52                 
4747               |NewZealand         |78                 
4748               |SolomonIslands     |61                 
4749               |Azerbaijan         |183                
4750               |Nauru              |5                  
4751               |Mali               |36                 
4752               |SierraLeone        |58                 
4753               |Yemen              |78                 
4754               |Kenya              |122                
4755               |Guinea-Bissau      |137                
4756               |Rwanda             |34                 
4757               |France             |134                
4758               |Vietnam            |168                
4759               |Micronesia         |35                 
4760               |Israel             |190                
4761               |Georgia            |30                 
4762               |Tonga              |216                
4763               |Bahrain            |30                 
4764               |Guatemala          |36                 
4765               |Cyprus             |69                 
4766               |Gibraltar          |12                 
4767               |ElSalvador         |196                
4768               |Afghanistan        |203                
4769               |Jordan             |14                 
4770               |Burundi            |226                
4771               |CostaRica          |214                
4772               |Vanuatu            |20                 
4773               |Uruguay            |87                 
4774               |BritishIndianOcean |181                
4775               |TurksCaicos        |105                
4776               |SolomonIslands     |91                 
4777               |Pakistan           |234                
4778               |SolomonIslands     |176                
4779               |Senegal            |174                
4780               |Yugoslavia         |118                
4781               |Angola             |112                
4782               |Antarctica         |16                 
4783               |Sweden             |85                 
4784               |Iceland            |4                  
4785               |Rwanda             |127                
4786               |Suriname           |178                
4787               |Netherlands        |235                
4788               |Singapore          |115                
4789               |Eritrea            |104                
4790               |Lebanon            |108                
4791               |Liechtenstein      |96                 
4792               |FaroeIslands       |126                
4793               |PierreandMiquelon  |119                
4794               |Lebanon            |26                 
4795               |Bahamas            |129                
4796               |Holy See           |39                 
4797               |Lesotho            |154                
4798               |UnitedStatesMinor  |50                 
4799               |Sweden             |153                
4800               |Ukraine            |119                
4801               |EastTimor          |236                
4802               |Cocos(Keeling)     |101                
4803               |Holy See           |92                 
4804               |CookIslands        |212                
4805               |Uganda             |151                
4806               |Macedonia          |34                 
4807               |Turkmenistan       |152                
4808               |Liechtenstein      |58                 
4809               |Australia          |20                 
4810               |Dominica           |126                
4811               |India              |60                 
4812               |Tuvalu             |37                 
4813               |Monaco             |158                
4814               |FrenchGuiana       |171                
4815               |SouthGeorgia       |80                 
4816               |Nicaragua          |144                
4817               |Uganda             |218                
4818               |ElSalvador         |228                
4819               |Romania            |209                
4820               |Bulgaria           |77                 
4821               |SaintLucia         |149                
4822               |Niger              |149                
4823               |Nicaragua          |222                
4824               |Georgia            |30                 
4825               |EastTimor          |155                
4826               |Bulgaria           |227                
4827               |NorfolkIsland      |27                 
4828               |Holy See           |82                 
4829               |Guinea-Bissau      |34                 
4830               |Coted'Ivoire       |105                
4831               |FrenchGuiana       |171                
4832               |Haiti              |207                
4833               |Afghanistan        |53                 
4834               |Philippines        |93                 
4835               |Taiwan             |2                  
4836               |Yugoslavia         |143                
4837               |SaudiArabia        |185                
4838               |Croatia            |55                 
4839               |Rwanda             |130                
4840               |Botswana           |226                
4841               |Macau              |61                 
4842               |SanMarino          |134                
4843               |TurksCaicos        |111                
4844               |Guatemala          |31                 
4845               |Armenia            |23                 
4846               |BritishIndianOcean |205                
4847               |Bolivia            |118                
4848               |Micronesia         |169                
4849               |Somalia            |17                 
4850               |Ethiopia           |85                 
4851               |Netherlands        |235                
4852               |Oman               |34                 
4853               |Chile              |219                
4854               |Greece             |162                
4855               |NewCaledonia       |127                
4856               |VirginIslands      |120                
4857               |Algeria            |0                  
4858               |Portugal           |154                
4859               |Finland            |174                
4860               |Finland            |233                
4861               |SouthGeorgia       |2                  
4862               |Swaziland          |138                
4863               |Sudan              |11                 
4864               |Namibia            |146                
4865               |Rwanda             |102                
4866               |EquatorialGuinea   |13                 
4867               |Singapore          |124                
4868               |Qatar              |156                
4869               |Burundi            |115                
4870               |HongKong           |38                 
4871               |Cyprus             |33                 
4872               |Montserrat         |138                
4873               |CentralAfrican     |188                
4874               |DominicanRepublic  |208                
4875               |Panama             |107                
4876               |Lao                |215                
4877               |Kuwait             |196                
4878               |FalklandIslands    |113                
4879               |Cuba               |103                
4880               |Mexico             |205                
4881               |Brazil             |20                 
4882               |CookIslands        |141                
4883               |SaintLucia         |229                
4884               |HongKong           |143                
4885               |Estonia            |134                
4886               |Tokelau            |217                
4887               |Nigeria            |206                
4888               |SouthAfrica        |33                 
4889               |Greece             |128                
4890               |American Samoa     |0                  
4891               |Oman               |158                
4892               |NewCaledonia       |76                 
4893               |Uzbekistan         |163                
4894               |Zambia             |53                 
4895               |Slovakia           |159                
4896               |Nicaragua          |1                  
